track_id,t,label,x,y,area,axis_len
5,34,4,24.922287390029325,147.75219941348973,682.0,50.0
3,34,1,21.693047337278106,71.19526627218934,1352.0,101.0
4,35,5,24.67144906743185,199.6183644189383,697.0,51.0
5,35,4,25.258443465491922,148.81791483113068,681.0,50.0
3,35,1,21.699043414275202,71.69757174392936,1359.0,102.0
4,36,5,24.536723163841806,200.58898305084745,708.0,51.0
5,36,4,25.265988372093023,148.6264534883721,688.0,51.0
6,36,6,22.22792022792023,98.63532763532764,702.0,51.0
7,36,1,21.759882869692532,47.449487554904834,683.0,51.0
4,37,5,23.95944055944056,201.24195804195804,715.0,52.0
5,37,4,24.92022792022792,149.02991452991452,702.0,52.0
6,37,6,21.873563218390803,98.33189655172414,696.0,51.0
7,37,1,21.916546762589928,47.36690647482014,695.0,51.0
4,38,5,24.00977653631285,202.981843575419,716.0,52.0
5,38,4,24.90184921763869,150.48648648648648,703.0,51.0
6,38,6,21.77318116975749,98.74322396576319,701.0,52.0
7,38,1,24.81512605042017,47.99159663865546,714.0,51.0
4,39,5,23.850274725274726,204.5096153846154,728.0,53.0
5,39,4,25.26086956521739,151.45021037868162,713.0,53.0
6,39,6,21.755714285714287,99.47857142857143,700.0,51.0
7,39,1,22.48901098901099,48.375,728.0,52.0
4,40,5,23.47988904299584,205.70319001386963,721.0,53.0
5,40,4,24.92906815020862,152.35605006954103,719.0,53.0
6,40,6,21.766949152542374,99.89265536723164,708.0,52.0
7,40,1,22.924863387978142,48.55191256830601,732.0,52.0
4,41,5,23.263522884882107,207.75728155339806,721.0,54.0
5,41,4,25.258953168044076,153.26997245179064,726.0,53.0
6,41,6,21.75141242937853,100.83050847457628,708.0,52.0
7,41,1,22.925975773889636,48.950201884253026,743.0,53.0
4,42,5,23.51568894952251,209.24693042291952,733.0,54.0
5,42,4,24.91316146540027,154.955223880597,737.0,54.0
6,42,6,21.661559888579387,101.76740947075209,718.0,53.0
7,42,1,22.91877496671105,49.352862849533956,751.0,54.0
4,43,5,23.553306342780026,211.29554655870444,741.0,55.0
5,43,4,24.91554959785523,156.45308310991956,746.0,55.0
6,43,6,21.765432098765434,102.40466392318244,729.0,53.0
7,43,1,22.926315789473684,49.625,760.0,54.0
4,44,5,23.53004005340454,212.56475300400535,749.0,56.0
5,44,4,25.249662618083672,156.78947368421052,741.0,54.0
6,44,6,21.62721088435374,102.92789115646258,735.0,54.0
7,44,1,22.897503285151117,49.565045992115635,761.0,54.0
4,45,5,23.233731739707835,214.13413014608233,753.0,55.0
5,45,4,24.913793103448278,158.18965517241378,754.0,55.0
6,45,6,21.76558265582656,103.79132791327913,738.0,54.0
7,45,1,25.6697247706422,50.218872870249015,763.0,55.0
4,46,5,23.5065274151436,215.80548302872063,766.0,56.0
5,46,4,24.89696169088507,159.29194187582561,757.0,55.0
6,46,6,21.752673796791445,104.42379679144385,748.0,55.0
7,46,1,22.893725992317542,50.27272727272727,781.0,56.0
4,47,5,23.68516129032258,217.00516129032258,775.0,57.0
5,47,4,25.26178010471204,160.60602094240838,764.0,56.0
6,47,6,21.779816513761467,104.89777195281782,763.0,56.0
7,47,1,22.89527458492976,50.19667943805875,783.0,56.0
4,48,5,23.23643410852713,219.9405684754522,774.0,58.0
5,48,4,25.2503259452412,161.88135593220338,767.0,56.0
6,48,6,21.757894736842104,105.58684210526316,760.0,56.0
7,48,1,22.889873417721518,50.664556962025316,790.0,56.0
4,49,5,23.235668789808916,221.2140127388535,785.0,59.0
5,49,4,25.251937984496124,162.6343669250646,774.0,57.0
6,49,6,21.67142857142857,106.29220779220779,770.0,57.0
7,49,1,22.895,50.695,800.0,57.0
4,50,5,23.50124688279302,222.6857855361596,802.0,58.0
5,50,4,25.102564102564102,163.29615384615386,780.0,57.0
6,50,6,22.01528662420382,107.25222929936305,785.0,57.0
7,50,1,25.626415094339624,51.18867924528302,795.0,57.0
4,51,5,23.230099502487562,224.92164179104478,804.0,60.0
5,51,4,25.25826972010178,165.03053435114504,786.0,58.0
6,51,6,21.893536121673005,107.42839036755386,789.0,57.0
7,51,1,22.864364981504316,51.002466091245374,811.0,57.0
4,52,5,23.18742293464858,226.26263871763254,811.0,59.0
5,52,4,24.9,166.76125,800.0,58.0
6,52,6,21.891959798994975,108.51507537688443,796.0,58.0
7,52,1,22.892288861689106,51.24602203182375,817.0,58.0
4,53,5,23.060225846925974,227.55332496863238,797.0,58.0
5,53,4,25.24004975124378,167.5410447761194,804.0,59.0
6,53,6,21.785536159600998,109.16458852867831,802.0,59.0
7,53,1,22.89036144578313,51.63253012048193,830.0,59.0
4,54,5,23.431645569620255,227.92658227848102,790.0,56.0
5,54,4,25.247232472324722,168.86223862238623,813.0,60.0
6,54,6,21.64580725907384,109.84981226533166,799.0,58.0
7,54,1,22.877844311377245,52.16526946107784,835.0,59.0
4,55,5,23.38680465717982,228.6183699870634,773.0,55.0
5,55,4,25.255474452554743,169.54136253041364,822.0,60.0
6,55,6,22.01717791411043,110.5079754601227,815.0,59.0
7,55,1,22.86104513064133,51.99049881235155,842.0,59.0
4,56,5,23.094919786096256,229.90508021390374,748.0,53.0
5,56,4,25.26086956521739,170.70410628019323,828.0,60.0
6,56,6,21.77859778597786,111.33579335793358,813.0,59.0
7,56,1,25.61382598331347,52.73897497020262,839.0,60.0
4,57,5,23.05255878284924,230.74550484094053,723.0,52.0
5,57,4,25.253285543608126,172.35125448028674,837.0,61.0
6,57,6,22.03956834532374,112.09352517985612,834.0,60.0
7,57,1,25.600950118764846,52.64608076009501,842.0,60.0
4,58,5,22.607954545454547,231.7002840909091,704.0,50.0
5,58,4,24.884976525821596,173.96830985915494,852.0,62.0
6,58,6,22.02389486260454,112.96774193548387,837.0,60.0
7,58,1,22.847398843930637,53.17109826589596,865.0,61.0
4,59,5,22.88081395348837,232.20203488372093,688.0,49.0
5,59,4,24.88187134502924,175.10526315789474,855.0,62.0
6,59,6,22.024940617577197,113.71852731591449,842.0,61.0
7,59,1,25.573085846867748,53.2737819025522,862.0,61.0
4,60,5,22.442922374429223,233.59208523592085,657.0,47.0
5,60,4,24.88670520231214,176.46242774566474,865.0,63.0
6,60,6,22.022144522144522,114.66783216783217,858.0,62.0
7,60,1,25.588032220943614,53.54545454545455,869.0,62.0
4,61,5,22.73015873015873,234.37777777777777,630.0,45.0
5,61,4,25.23963133640553,178.14976958525347,868.0,63.0
6,61,6,21.906466512702078,115.8406466512702,866.0,63.0
7,61,1,22.868391451068618,53.87514060742407,889.0,63.0
4,62,5,22.580698835274543,235.44925124792013,601.0,43.0
5,62,4,24.900677200902933,179.99548532731376,886.0,64.0
6,62,6,21.667824074074073,116.53935185185185,864.0,63.0
7,62,1,22.849056603773583,53.97447280799112,901.0,63.0
4,63,5,21.924028268551236,236.68374558303887,566.0,41.0
5,63,4,25.241844769403823,181.51181102362204,889.0,65.0
6,63,6,22.01581920903955,117.63841807909604,885.0,64.0
7,63,1,25.571587125416205,54.48834628190899,901.0,64.0
4,64,5,22.3996383363472,237.2603978300181,553.0,39.0
5,64,4,25.23051224944321,182.83296213808464,898.0,66.0
6,64,6,22.023385300668153,118.24721603563475,898.0,65.0
7,64,1,22.853070175438596,54.771929824561404,912.0,64.0
4,65,5,22.28053435114504,238.0916030534351,524.0,37.0
5,65,4,25.238359201773836,184.01552106430154,902.0,66.0
6,65,6,22.017718715393134,119.06755260243632,903.0,66.0
7,65,1,22.856365614798694,55.01741022850925,919.0,65.0
4,66,5,21.911290322580644,239.1451612903226,496.0,36.0
5,66,4,25.242622950819673,185.65573770491804,915.0,66.0
6,66,6,22.024017467248907,119.90829694323143,916.0,66.0
7,66,1,22.849300322927878,54.917115177610334,929.0,65.0
5,67,4,24.894849785407725,187.46351931330472,932.0,67.0
6,67,6,22.027203482045703,120.77257889009793,919.0,66.0
7,67,1,25.570505920344456,55.46178686759957,929.0,66.0
5,68,4,25.2274678111588,188.97532188841203,932.0,68.0
6,68,6,22.027837259100643,121.91755888650964,934.0,68.0
7,68,1,22.83262711864407,55.545550847457626,944.0,66.0
5,69,4,25.253731343283583,190.5735607675906,938.0,68.0
6,69,6,22.01808510638298,122.70425531914894,940.0,68.0
7,69,1,22.83628779979145,55.89989572471324,959.0,67.0
5,70,4,25.243953732912722,191.93796004206098,951.0,69.0
6,70,6,21.913684210526316,123.88315789473684,950.0,68.0
7,70,1,22.82164948453608,56.30309278350516,970.0,68.0
5,71,4,24.88082901554404,193.3077720207254,965.0,69.0
6,71,6,22.0199370409234,124.18363064008395,953.0,69.0
7,71,1,25.568158168574403,56.60353798126951,961.0,68.0
5,72,4,25.242768595041323,194.53305785123968,968.0,70.0
6,72,6,21.905306971904267,125.17169614984391,961.0,69.0
7,72,1,22.82418699186992,56.953252032520325,984.0,69.0
5,73,4,25.252803261977572,196.0183486238532,981.0,71.0
6,73,6,22.03419689119171,126.139896373057,965.0,70.0
7,73,1,22.817085427135677,57.266331658291456,995.0,70.0
5,74,4,24.889558232931726,197.64859437751005,996.0,72.0
6,74,6,22.034800409416583,126.97952917093143,977.0,70.0
7,74,1,25.54527162977867,57.625754527162975,994.0,70.0
5,75,4,24.889221556886227,198.89021956087825,1002.0,72.0
6,75,6,22.02249488752556,127.6676891615542,978.0,70.0
7,75,1,25.562,57.895,1000.0,71.0
5,76,4,24.869565217391305,200.32312252964428,1012.0,73.0
6,76,6,22.025278058645096,128.57330637007078,989.0,71.0
7,76,1,22.786341463414633,58.23024390243902,1025.0,72.0
5,77,4,25.23715415019763,201.7005928853755,1012.0,74.0
6,77,6,22.01696606786427,129.5109780439122,1002.0,72.0
7,77,1,22.802912621359223,58.302912621359226,1030.0,72.0
5,78,4,24.897187196896216,203.5674102812803,1031.0,74.0
6,78,6,21.907297830374752,130.30473372781066,1014.0,73.0
7,78,1,22.783027965284475,58.53230472516876,1037.0,72.0
5,79,4,24.88472622478386,205.1998078770413,1041.0,75.0
6,79,6,22.033333333333335,131.16372549019607,1020.0,73.0
7,79,1,22.795019157088124,58.89463601532567,1044.0,73.0
5,80,4,24.897435897435898,206.5811965811966,1053.0,76.0
6,80,6,22.0322265625,132.298828125,1024.0,73.0
7,80,1,22.7882797731569,59.370510396975426,1058.0,74.0
5,81,4,24.884615384615383,208.70637898686678,1066.0,76.0
6,81,6,21.899232245681382,133.2648752399232,1042.0,75.0
7,81,1,22.778195488721803,59.567669172932334,1064.0,74.0
5,82,4,24.898242368177613,210.5531914893617,1081.0,78.0
6,82,6,22.034285714285716,134.79714285714286,1050.0,76.0
7,82,1,22.779425393883226,60.02224281742354,1079.0,75.0
5,83,4,24.893577981651376,212.5284403669725,1090.0,78.0
6,83,6,22.02075471698113,135.44811320754718,1060.0,76.0
7,83,1,22.775022956841138,60.403122130394856,1089.0,76.0
5,84,4,24.89090909090909,213.89818181818183,1100.0,79.0
6,84,6,22.028195488721803,136.6184210526316,1064.0,76.0
7,84,1,22.764492753623188,60.90307971014493,1104.0,77.0
5,85,4,25.21877848678213,215.28988149498633,1097.0,79.0
6,85,6,22.025998142989785,137.70659238625814,1077.0,78.0
7,85,1,22.773669972948603,61.067628494138866,1109.0,77.0
5,86,4,24.812442817932297,216.60658737419945,1093.0,77.0
6,86,6,22.020276497695853,138.55023041474655,1085.0,78.0
7,86,1,22.777280858676207,61.36940966010734,1118.0,78.0
5,87,4,25.12803738317757,217.2355140186916,1070.0,76.0
6,87,6,22.021957913998172,139.59652333028362,1093.0,78.0
7,87,1,22.766990291262136,61.8693733451015,1133.0,79.0
5,88,4,24.69281045751634,218.06162464985994,1071.0,75.0
6,88,6,21.91470054446461,140.82758620689654,1102.0,79.0
7,88,1,22.765529308836395,62.20384951881015,1143.0,80.0
5,89,4,24.60513796384396,219.06945765937203,1051.0,73.0
6,89,6,22.026978417266186,141.53956834532374,1112.0,80.0
7,89,1,25.52571926765475,62.85527462946818,1147.0,80.0
5,90,4,24.539961013645225,220.20077972709552,1026.0,71.0
6,90,6,22.016858917480036,143.0,1127.0,81.0
7,90,1,22.78253424657534,63.0333904109589,1168.0,81.0
5,91,4,24.905527638190954,220.5356783919598,995.0,70.0
6,91,6,22.030864197530864,144.16225749559084,1134.0,81.0
7,91,1,25.510692899914456,63.47305389221557,1169.0,82.0
5,92,4,24.832476875642342,221.4922918807811,973.0,68.0
6,92,6,22.01743679163034,145.2606800348736,1147.0,83.0
7,92,1,22.787037037037038,63.7037037037037,1188.0,83.0
5,93,4,24.79375,222.21875,960.0,67.0
6,93,6,22.023255813953487,146.15934539190354,1161.0,83.0
7,93,1,22.775459098497496,64.03338898163607,1198.0,83.0
5,94,4,24.72358591248666,223.19210245464248,937.0,65.0
6,94,6,22.01965811965812,147.45128205128205,1170.0,84.0
7,94,1,22.765869744435285,64.53338829348722,1213.0,84.0
5,95,4,24.659827213822894,223.75269978401727,926.0,64.0
6,95,6,22.025553662691653,148.62947189097105,1174.0,84.0
7,95,1,25.514379622021362,65.10188989317994,1217.0,85.0
5,96,4,24.595837897042717,224.32858707557503,913.0,63.0
6,96,6,21.92138630600169,149.73203719357565,1183.0,84.0
7,96,1,22.783805668016193,65.27287449392712,1235.0,86.0
5,97,4,24.509070294784582,225.35827664399093,882.0,61.0
6,97,6,22.02347024308466,150.964794635373,1193.0,85.0
7,97,1,25.498384491114702,65.64781906300485,1238.0,86.0
5,98,4,24.47289504036909,226.06459054209918,867.0,60.0
6,98,6,22.02845188284519,151.8569037656904,1195.0,86.0
7,98,1,22.77593032462391,66.20348376880443,1263.0,88.0
5,99,4,23.945157526254377,226.94865810968494,857.0,59.0
6,99,6,21.910964550700744,153.31657048639735,1213.0,87.0
7,99,1,22.76512175962294,66.53338570306363,1273.0,88.0
5,100,4,23.851140456182474,227.70828331332532,833.0,57.0
6,100,6,21.91931540342298,154.21026894865525,1227.0,87.0
7,100,1,25.52313725490196,67.11843137254903,1275.0,89.0
5,101,4,24.23134328358209,228.36318407960198,804.0,56.0
6,101,6,22.01869918699187,155.25691056910568,1230.0,88.0
7,101,1,22.782239382239382,67.27258687258687,1295.0,90.0
5,102,4,24.485639686684074,229.48433420365535,766.0,53.0
6,102,6,22.027353177795657,156.36444086886564,1243.0,89.0
7,102,1,25.502706883217325,67.62490332559938,1293.0,90.0
5,103,4,24.06524633821571,230.19174434087884,751.0,52.0
6,103,6,22.016733067729085,157.3800796812749,1255.0,90.0
7,103,1,25.495785440613027,68.00153256704981,1305.0,91.0
5,104,4,24.34257975034674,231.0499306518724,721.0,50.0
6,104,6,21.922230950510606,159.48625294579733,1273.0,91.0
7,104,1,22.799097065462753,68.53122648607976,1329.0,92.0
5,105,4,23.665706051873197,231.93515850144092,694.0,48.0
6,105,6,22.01323987538941,160.34190031152647,1284.0,92.0
7,105,1,25.494390426327598,69.05310396409872,1337.0,93.0
6,106,6,22.010077519379845,161.67286821705426,1290.0,92.0
7,106,1,23.056701030927837,69.71354933726067,1358.0,95.0
6,107,6,22.01388888888889,163.29243827160494,1296.0,93.0
7,107,1,23.046852122986824,70.09370424597364,1366.0,95.0
6,108,6,21.933990895295903,164.78224582701063,1318.0,94.0
7,108,1,23.058097312999273,70.59331880900508,1377.0,96.0
6,109,6,21.930075187969926,166.27593984962405,1330.0,95.0
7,109,1,23.06772334293948,70.80331412103746,1388.0,97.0
6,110,6,22.031555221637866,166.92261457550714,1331.0,95.0
7,110,1,23.05793991416309,71.13304721030043,1398.0,98.0
6,111,6,21.916790490341754,168.28231797919761,1346.0,97.0
7,111,1,23.080599144079887,71.09914407988587,1402.0,99.0
6,112,6,21.93220338983051,168.87177597641858,1357.0,97.0
7,112,1,23.076759061833688,71.79673063255153,1407.0,99.0
6,113,6,21.927578639356256,170.39063643013898,1367.0,98.0
7,113,1,25.795652173913044,72.78260869565217,1380.0,100.0
6,114,6,22.057310800881705,172.21160911094782,1361.0,99.0
7,114,1,25.788378766140603,73.50286944045911,1394.0,101.0
6,115,6,22.051132213294377,172.86924762600438,1369.0,101.0
7,115,1,23.076655052264808,73.08501742160279,1435.0,102.0
6,116,6,21.935064935064936,172.90404040404042,1386.0,101.0
8,116,7,25.78840579710145,98.70869565217392,690.0,50.0
9,116,1,25.285714285714285,47.721500721500725,693.0,50.0
6,117,6,21.93629205440229,174.0064423765211,1397.0,102.0
8,117,7,23.390934844192635,98.5042492917847,706.0,50.0
9,117,1,22.473011363636363,47.68892045454545,704.0,50.0
10,118,8,20.49074074074074,199.5077160493827,648.0,51.0
11,118,6,21.881405563689604,149.43777452415813,683.0,50.0
8,118,7,25.529329608938546,99.14106145251397,716.0,51.0
9,118,1,22.350210970464136,47.81293952180028,711.0,51.0
10,119,8,20.77027027027027,200.43993993993993,666.0,51.0
11,119,6,22.011611030478957,149.9390420899855,689.0,50.0
8,119,7,25.168975069252078,99.29085872576178,722.0,52.0
9,119,1,22.897902097902097,47.92307692307692,715.0,51.0
10,120,8,20.751497005988025,202.20359281437126,668.0,51.0
11,120,6,22.015918958031836,151.03907380607814,691.0,50.0
8,120,7,22.308743169398905,100.14344262295081,732.0,53.0
9,120,1,22.911357340720222,48.19113573407202,722.0,51.0
10,121,8,24.773793103448277,204.44,725.0,52.0
11,121,6,21.773371104815865,151.94759206798867,706.0,52.0
8,121,7,22.27173913043478,100.5625,736.0,52.0
9,121,1,22.92159559834938,48.624484181568086,727.0,52.0
10,122,8,21.326647564469916,204.9813753581662,698.0,52.0
11,122,6,21.765205091937766,152.92786421499292,707.0,52.0
8,122,7,22.23076923076923,101.52091767881241,741.0,53.0
9,122,1,22.921195652173914,48.72010869565217,736.0,52.0
10,123,8,21.65149359886202,206.40967283072547,703.0,53.0
11,123,6,21.757322175732217,154.25383542538356,717.0,53.0
8,123,7,22.285524568393093,102.03054448871183,753.0,53.0
9,123,1,22.92027027027027,48.862162162162164,740.0,53.0
10,124,8,25.159779614325068,209.8953168044077,726.0,53.0
11,124,6,21.64917127071823,155.54834254143645,724.0,53.0
8,124,7,22.26754966887417,102.7271523178808,755.0,54.0
9,124,1,25.68960863697706,49.46153846153846,741.0,54.0
10,125,8,21.68099861303745,209.79195561719834,721.0,54.0
11,125,6,21.63923182441701,156.7352537722908,729.0,54.0
8,125,7,24.537662337662336,103.21688311688311,770.0,54.0
9,125,1,25.68421052631579,49.4642375168691,741.0,54.0
10,126,8,25.14343707713126,212.54803788903925,739.0,53.0
11,126,6,21.76558265582656,157.79132791327913,738.0,54.0
8,126,7,22.272609819121445,104.05684754521964,774.0,55.0
9,126,1,22.926315789473684,49.625,760.0,54.0
10,127,8,21.65573770491803,212.6448087431694,732.0,54.0
11,127,6,21.787433155080215,158.47860962566844,748.0,55.0
8,127,7,22.225352112676056,104.24839948783611,781.0,55.0
9,127,1,22.897503285151117,49.565045992115635,761.0,54.0
10,128,8,25.10918774966711,215.9440745672437,751.0,55.0
11,128,6,21.636,160.41066666666666,750.0,55.0
8,128,7,24.7191435768262,105.21662468513854,794.0,56.0
9,128,1,25.680263157894736,50.113157894736844,760.0,55.0
10,129,8,25.405080213903744,217.7633689839572,748.0,55.0
11,129,6,21.76063829787234,161.28324468085106,752.0,55.0
8,129,7,22.233830845771145,106.18781094527363,804.0,57.0
9,129,1,25.674054758800523,50.38331160365059,767.0,56.0
10,130,8,21.868766404199476,218.08005249343833,762.0,56.0
11,130,6,21.757894736842104,162.58684210526314,760.0,56.0
8,130,7,24.72078720787208,106.71832718327184,813.0,58.0
9,130,1,22.89769820971867,50.16112531969309,782.0,55.0
10,131,8,25.379533678756477,221.75129533678756,772.0,57.0
11,131,6,22.028350515463917,163.85824742268042,776.0,56.0
8,131,7,22.213675213675213,107.38461538461539,819.0,58.0
9,131,1,22.883165829145728,50.51256281407035,796.0,56.0
10,132,8,25.4,222.8232258064516,775.0,57.0
11,132,6,22.01528662420382,165.25222929936305,785.0,57.0
8,132,7,24.44657863145258,108.08163265306122,833.0,59.0
9,132,1,25.6117496807152,50.55300127713921,783.0,57.0
10,133,8,25.064676616915424,225.3507462686567,804.0,58.0
11,133,6,22.01522842639594,166.46700507614213,788.0,57.0
8,133,7,22.19115890083632,109.3273596176822,837.0,59.0
9,133,1,22.864364981504316,51.002466091245374,811.0,57.0
10,134,8,25.082920792079207,227.2611386138614,808.0,58.0
11,134,6,21.88679245283019,168.55094339622642,795.0,57.0
8,134,7,22.192714453584017,110.1903642773208,851.0,60.0
9,134,1,25.59305210918114,51.274193548387096,806.0,59.0
10,135,8,21.701030927835053,227.16237113402062,776.0,56.0
11,135,6,21.638297872340427,169.6070087609512,799.0,59.0
8,135,7,24.447429906542055,110.71261682242991,856.0,61.0
9,135,1,22.891990291262136,51.75242718446602,824.0,58.0
10,136,8,25.326898326898327,229.4980694980695,777.0,55.0
11,136,6,21.777367773677735,170.72447724477246,813.0,60.0
8,136,7,24.408352668213457,111.56380510440836,862.0,60.0
9,136,1,22.876498800959233,52.13069544364508,834.0,59.0
10,137,8,21.781121751025992,228.97537619699042,731.0,53.0
11,137,6,22.032886723507918,172.4762484774665,821.0,59.0
8,137,7,22.197278911564627,112.31292517006803,882.0,62.0
9,137,1,22.87574671445639,52.26881720430107,837.0,59.0
10,138,8,21.811965811965813,229.75356125356126,702.0,51.0
11,138,6,21.90516206482593,173.94597839135653,833.0,60.0
8,138,7,22.191226096737907,113.43194600674916,889.0,62.0
9,138,1,22.862559241706162,52.61492890995261,844.0,60.0
10,139,8,25.71843251088534,232.31059506531204,689.0,49.0
11,139,6,22.02031063321386,175.87933094384707,837.0,61.0
8,139,7,24.357380688124305,114.23196448390676,901.0,64.0
9,139,1,25.600950118764846,52.64608076009501,842.0,60.0
10,140,8,22.098159509202453,231.98466257668713,652.0,47.0
11,140,6,21.77105575326216,177.30604982206407,843.0,61.0
8,140,7,22.165207877461707,115.26586433260394,914.0,64.0
9,140,1,22.85763490241102,52.99770378874857,871.0,61.0
10,141,8,21.874799357945424,232.58587479935795,623.0,46.0
11,141,6,21.783274440518255,178.4829210836278,849.0,62.0
8,141,7,24.378935939196527,115.9913137893594,921.0,65.0
9,141,1,22.87686996547756,53.333716915995396,869.0,61.0
10,142,8,22.207920792079207,233.83333333333334,606.0,43.0
